,CODIGO DEP,DEPARTAMENTO,CODIGO MUN,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUP DE CULTIVO,CULTIVO,DESAGREGACION REGIONAL Y/O SISTEMA PRODUCTIVO,YEAR,PERIODO,Area Sembrada (ha),Area Cosechada (ha),Produccion (t),Rendimiento (t/ha),ESTADO FISICO PRODUCCION,NOMBRE CIENTIFICO,CICLO DE CULTIVO
622,27,CHOCO,27245,CARMEN DEL ATRATO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,31,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
623,27,CHOCO,27660,SAN JOSE DEL PALMAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,30,20,120,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
624,23,CORDOBA,23419,LOS CORDOBAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,4,3,30,9.23,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
625,25,CUNDINAMARCA,25599,APULO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,56,45,175,3.89,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
626,25,CUNDINAMARCA,25368,JERUSALEN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,47,22,88,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
627,25,CUNDINAMARCA,25718,SASAIMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,25,20,100,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
628,25,CUNDINAMARCA,25777,SUPATA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,21,15,75,5.01,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
629,25,CUNDINAMARCA,25001,AGUA DE DIOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,17,2,10,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
630,25,CUNDINAMARCA,25506,VENECIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,9,5,15,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
631,25,CUNDINAMARCA,25258,EL PEÑON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,3,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
632,25,CUNDINAMARCA,25299,GAMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,3,3,9,3.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
633,25,CUNDINAMARCA,25807,TIBIRITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,2,1,2,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
634,25,CUNDINAMARCA,25491,NOCAIMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,2,1,6,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
635,41,HUILA,41676,SANTA MARIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,52,32,512,16,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
636,41,HUILA,41306,GIGANTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,43,24,240,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
637,41,HUILA,41020,ALGECIRAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,23,23,242,10.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
638,41,HUILA,41244,ELIAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,17,16,160,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
639,41,HUILA,41298,GARZON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,17,13,143,11,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
640,41,HUILA,41660,SALADOBLANCO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,17,7,52,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
641,41,HUILA,41396,LA PLATA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,15,10,107,11,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
642,41,HUILA,41551,PITALITO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,13,13,117,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
643,41,HUILA,41801,TERUEL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,12,6,60,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
644,41,HUILA,41615,RIVERA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,10,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
645,41,HUILA,41359,ISNOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,9,6,72,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
646,41,HUILA,41078,BARAYA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,8,8,88,11,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
647,41,HUILA,41524,PALERMO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,7,5,45,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
648,41,HUILA,41319,GUADALUPE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,7,4,32,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
649,41,HUILA,41799,TELLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,6,6,66,11,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
650,41,HUILA,41206,COLOMBIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,5,5,55,11,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
651,41,HUILA,41132,CAMPOALEGRE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,4,4,50,12.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
652,41,HUILA,41668,SAN AGUSTIN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,3,3,24,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
653,41,HUILA,41378,LA ARGENTINA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,2,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
654,41,HUILA,41503,OPORAPA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,1,1,10,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
655,41,HUILA,41548,PITAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,1,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
656,41,HUILA,41518,PAICOL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,1,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
657,44,LA GUAJIRA,44855,URUMITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,108,106,424,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
658,44,LA GUAJIRA,44090,DIBULLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,76,54,324,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
659,44,LA GUAJIRA,44110,EL MOLINO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,48,39,156,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
660,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,48,35,140,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
661,44,LA GUAJIRA,44874,VILLANUEVA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,42,39,156,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
662,44,LA GUAJIRA,44279,FONSECA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,40,34,170,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
663,44,LA GUAJIRA,44001,RIOHACHA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,37,32,128,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
664,44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,31,27,108,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
665,44,LA GUAJIRA,44078,BARRANCAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2009,2009,15,15,68,4.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
